title,price,link
El Salvador Billete 2 Colones 1972 P-116a F+ (Serie AE),"$25,00",https://www.argcollectibles.com/producto/el-salvador-billete-2-colones-1972-p-116a-f-serie-ae/
El Salvador Billete 10 Colones 1966 P-103 F- (Serie OG),"$25,00",https://www.argcollectibles.com/producto/el-salvador-billete-10-colones-1966-p-103-f-serie-og/
El Salvador Billete 10 Colones 1966 P-103 F (Serie OJ),"$30,00",https://www.argcollectibles.com/producto/el-salvador-billete-10-colones-1966-p-103-f-serie-oj/
El Salvador Billete 5 Colones 1980 P-132A UNC (Serie AL),"$20,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1980-p-132a-unc-serie-al/
El Salvador Billete 5 Colones 1980 P-132A UNC (Serie AP),"$20,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1980-p-132a-unc-serie-ap/
Macao Set x 24 Billetes 10 Patacas 2012-2023 P-85-86-87-88 UNC (Zodiaco),"$100,00",https://www.argcollectibles.com/producto/macao-set-x-24-billetes-10-patacas-2012-2023-p-85-86-87-88-unc-zodiaco/
Gambia Set x 6 Billetes 2019 P-37-38-39-40-41 UNC,"$30,00",https://www.argcollectibles.com/producto/gambia-set-x-6-billetes-2019-p-37-38-39-40-41-unc/
Alemania Set x 4 Billetes 1921 25-50-75-100 Pfenning Notgeld Ostpreussen UNC,"$12,00",https://www.argcollectibles.com/producto/alemania-set-x-4-billetes-1921-25-50-75-100-pfenning-notgeld-ostpreussen-unc/
Indochina Set x 4 Billetes 2021 UNC (Fantasia) (Polimero),"$20,00",https://www.argcollectibles.com/producto/indochina-set-x-4-billetes-2021-unc-fantasia-polimero/
Alemania Set x 6 Billetes 1921 25-50-75 Pfenning Notgeld Anhalt UNC,"$18,00",https://www.argcollectibles.com/producto/alemania-set-x-6-billetes-1921-25-50-75-pfenning-notgeld-anhalt-unc/
El Salvador Billete 5 Colones 1977 P-126 AU (Serie LC),"$30,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-au-serie-lc/
El Salvador Billete 1 Colon 1982 P-133a VF+ (Serie GH),"$6,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1982-p-133a-vf-serie-gh/
Argentina Billete 100 pesos 2008 P-357/BOT-3726 XF (Serie I),"$10,00",https://www.argcollectibles.com/producto/argentina-billete-100-pesos-2008-p-357-bot-3726-xf-serie-i/
El Salvador Billete 1 Colon 1982 P-133a VF+ (Serie GM),"$6,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1982-p-133a-vf-serie-gm/
El Salvador Billete 1 Colon 1982 P-133a AU (Serie GD),"$8,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1982-p-133a-au-serie-gd/
El Salvador Billete 1 Colon 1980 P-125b UNC (Serie QM),"$15,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1980-p-125b-unc-serie-qm/
El Salvador Billete 1 Colon 1980 P-125b AU (Serie QL),"$8,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1980-p-125b-au-serie-ql/
El Salvador Billete 1 Colon 1980 P-125b XF (Serie QO),"$8,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1980-p-125b-xf-serie-qo/
El Salvador Billete 1 Colon 1980 P-125b UNC (Serie ES),"$15,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1980-p-125b-unc-serie-es/
El Salvador Billete 1 Colon 1980 P-125B XF (Serie ER),"$8,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1980-p-125b-xf-serie-er/
El Salvador Billete 1 Colon 1979 P-125b UNC (Serie VÑ),"$15,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1979-p-125b-unc-serie-vn/
El Salvador Billete 1 Colon 1979 P-125b UNC (Serie VR),"$15,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1979-p-125b-unc-serie-vr/
El Salvador Billete 1 Colon 1979 P-125b UNC (Serie VQ),"$15,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1979-p-125b-unc-serie-vq/
El Salvador Billete 1 Colon 1979 P-125b XF+ (Serie VT),"$8,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1979-p-125b-xf-serie-vt/
Malawi Billete 2.000 Kwacha 2024 P-69 UNC,"$5,00",https://www.argcollectibles.com/producto/malawi-billete-2-000-kwacha-2024-p-69-unc/
Sri Lanka Billete 100 Rupias 2005 P-111d UNC,"$4,00",https://www.argcollectibles.com/producto/sri-lanka-billete-100-rupias-2005-p-111d-unc/
Sri Lanka Billete 20 Rupias 2006 P-109e UNC,"$3,00",https://www.argcollectibles.com/producto/sri-lanka-billete-20-rupias-2006-p-109e-unc/
Nepal Billete 1 Rupia 1972 P-16 UNC,"$12,00",https://www.argcollectibles.com/producto/nepal-billete-1-rupia-1972-p-16-unc/
Chile Billete 1 Peso 1943 P-90d VF+ (Serie D),"$12,00",https://www.argcollectibles.com/producto/chile-billete-1-peso-1943-p-90d-vf-serie-d/
Brasil Billete 100.000 Cruzeiros 1992 P-235a/C-227 AU,"$5,00",https://www.argcollectibles.com/producto/brasil-billete-100-000-cruzeiros-1992-p-235a-c-227-au/
Brasil Billete 5 Cruzeiros 1959 P-158e/C-070 XF,"$2,00",https://www.argcollectibles.com/producto/brasil-billete-5-cruzeiros-1959-p-158e-c-070-xf/
Brasil Billete 500.000 Cruzeiros 1993 P-236a/C-231 XF,"$3,00",https://www.argcollectibles.com/producto/brasil-billete-500-000-cruzeiros-1993-p-236a-c-231-xf/
Brasil Billete 1.000 Cruzeiros Reais 1993 P-240/C-238 XF,"$3,00",https://www.argcollectibles.com/producto/brasil-billete-1-000-cruzeiros-reais-1993-p-240-c-238-xf/
Brasil Billete 5.000 Cruzeiros 1990 P-227/C-222 VF,"$1,00",https://www.argcollectibles.com/producto/brasil-billete-5-000-cruzeiros-1990-p-227-c-222-vf/
Brasil Billete 10 Cruzeiros 1950 P-143/C-075 VF,"$5,00",https://www.argcollectibles.com/producto/brasil-billete-10-cruzeiros-1950-p-143-c-075-vf/
Brasil Billete 5 Cruzeiros 1950 P-142/C-065 UNC,"$15,00",https://www.argcollectibles.com/producto/brasil-billete-5-cruzeiros-1950-p-142-c-065-unc/
Brasil Billete 5 Cruzeiros 1950 P-142/C-065 AU,"$10,00",https://www.argcollectibles.com/producto/brasil-billete-5-cruzeiros-1950-p-142-c-065-au/
Brasil Billete 5 Cruzeiros 1950 P-142/C-065 XF-,"$5,00",https://www.argcollectibles.com/producto/brasil-billete-5-cruzeiros-1950-p-142-c-065-xf/
Brasil Billete 100 Cruzeiros 1964 P-170c/C-036 XF,"$5,00",https://www.argcollectibles.com/producto/brasil-billete-100-cruzeiros-1964-p-170c-c-036-xf/
Brasil Billete 100 Cruzeiros 1964 P-170b/C-035 UNC,"$12,00",https://www.argcollectibles.com/producto/brasil-billete-100-cruzeiros-1964-p-170b-c-035-unc/
Brasil Billete 100 Cruzeiros 1964 P-170b/C-035 XF,"$5,00",https://www.argcollectibles.com/producto/brasil-billete-100-cruzeiros-1964-p-170b-c-035-xf/
Argentina Billete 50 Pesos 1960 P-271c/BOT-2003 XF (Serie B),"$20,00",https://www.argcollectibles.com/producto/argentina-billete-50-pesos-1960-p-271c-bot-2003-xf-serie-b/
Argentina Billete 10 Pesos 1970 P-284/BOT-2213 XF+ (Serie E),"$20,00",https://www.argcollectibles.com/producto/argentina-billete-10-pesos-1970-p-284-bot-2213-xf-serie-e/
Argentina Billete 10.000 Pesos 1969 P-281b/BOT-2197 VF+ (Serie B) (Escrito),"$10,00",https://www.argcollectibles.com/producto/argentina-billete-10-000-pesos-1969-p-281b-bot-2197-vf-serie-b-escrito/
Argentina Billete 1.000 Pesos 1967 P-279a/BOT-2164 VF+ (Serie D) (Escrito),"$3,00",https://www.argcollectibles.com/producto/argentina-billete-1-000-pesos-1967-p-279a-bot-2164-vf-serie-d-escrito/
Argentina Billete 50 Pesos 1955 P-271a/BOT-1991 VF+ (Serie B) (Manchado),"$15,00",https://www.argcollectibles.com/producto/argentina-billete-50-pesos-1955-p-271a-bot-1991-vf-serie-b-manchado/
Argentina Billete 100 Pesos 1967 P-272c/BOT-2076 AU (Serie E),"$8,00",https://www.argcollectibles.com/producto/argentina-billete-100-pesos-1967-p-272c-bot-2076-au-serie-e/
Austria Billete 20 Kronen 1919 P-53(2) XF,"$8,00",https://www.argcollectibles.com/producto/austria-billete-20-kronen-1919-p-532-xf/
Austria Billete 10 Kronen 1919 P-51 XF,"$8,00",https://www.argcollectibles.com/producto/austria-billete-10-kronen-1919-p-51-xf/
Alemania Billete 100 Marcos 1922 Notgeld Heidelberg UNC (Specimen),"$80,00",https://www.argcollectibles.com/producto/alemania-billete-100-marcos-1922-notgeld-heidelberg-unc-specimen/
Namibia Billete 200 Dolares 2022 P-15 UNC,"$30,00",https://www.argcollectibles.com/producto/namibia-billete-200-dolares-2022-p-15-unc/
Vietnam Billete 20.000 Dong 2021 P-123 UNC (Polimero),"$25,00",https://www.argcollectibles.com/producto/vietnam-billete-20-000-dong-2021-p-123-unc-polimero/
Israel Billete 20 Nuevos Shekels 2008 P-63 / 60 Aniversario VF+ (Polimero),"$10,00",https://www.argcollectibles.com/producto/israel-billete-20-nuevos-shekels-2008-p-63-60-aniversario-vf-polimero/
Israel Billete 200 Nuevos Shekels 2006 P-62c VF+,"$90,00",https://www.argcollectibles.com/producto/israel-billete-200-nuevos-shekels-2006-p-62c-vf/
Moldavia Billete 10 Leu 1992 P-7 UNC,"$15,00",https://www.argcollectibles.com/producto/moldavia-billete-10-leu-1992-p-7-unc-2/
Botswana Billete 1 Pula 1976 P-1 UNC,"$20,00",https://www.argcollectibles.com/producto/botswana-billete-1-pula-1976-p-1-unc/
Zimbabwe Billete 10 Trillones Dolares 2008 P-88 UNC,"$20,00",https://www.argcollectibles.com/producto/zimbabwe-billete-10-trillones-dolares-2008-p-88-unc-2/
Angola Billete 1.000 Kwanzas 1987 P-121b AU,"$25,00",https://www.argcollectibles.com/producto/angola-billete-1-000-kwanzas-1987-p-121b-au/
Brasil Billete 5.000 Cruzeiros Reis 1993 P-241/C-239 AU,"$20,00",https://www.argcollectibles.com/producto/brasil-billete-5-000-cruzeiros-reis-1993-p-241-c-239-au/
Brasil Billete 500 Cruzeiros 1979 P-196Ab/C-151 UNC,"$60,00",https://www.argcollectibles.com/producto/brasil-billete-500-cruzeiros-1979-p-196ab-c-151-unc/
Brasil Billete 10.000 Cruzeiros 1985 P-203b/C-171 UNC,"$30,00",https://www.argcollectibles.com/producto/brasil-billete-10-000-cruzeiros-1985-p-203b-c-171-unc/
Cuba Billete 100 Pesos 1986 Cheque Viajero AU (Serie A),"$20,00",https://www.argcollectibles.com/producto/cuba-billete-100-pesos-1986-cheque-viajero-au-serie-a/
Uruguay Billete 10 Pesos 1939 P-37b/CR-10.V.10 XF+ (Serie B),"$8,00",https://www.argcollectibles.com/producto/uruguay-billete-10-pesos-1939-p-37b-cr-10-v-10-xf-serie-b/
Peru Billete 50.000 Soles 1984 P-125 UNC,"$25,00",https://www.argcollectibles.com/producto/peru-billete-50-000-soles-1984-p-125-unc/
Peru Billete 500 Soles 1965 P-91 VF,"$20,00",https://www.argcollectibles.com/producto/peru-billete-500-soles-1965-p-91-vf/
Peru Billete 500 Soles 1961 P-80 VF,"$20,00",https://www.argcollectibles.com/producto/peru-billete-500-soles-1961-p-80-vf/
El Salvador Billete 1 Colon 1967 P-108 XF+ (Serie SJ),"$70,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1967-p-108-xf-serie-sj/
Guatemala Billete 1 Quetzal 1963 P-43e(2) XF,"$50,00",https://www.argcollectibles.com/producto/guatemala-billete-1-quetzal-1963-p-43e2-xf/
Cuba Billlete 5 Pesos 1948 P-70g VG (Certificado de Plata),"$40,00",https://www.argcollectibles.com/producto/cuba-billlete-5-pesos-1948-p-70g-vg-certificado-de-plata/
Mexico Billete 10 Pesos 1913 P-S-234 F+ (Banco Londres),"$60,00",https://www.argcollectibles.com/producto/mexico-billete-10-pesos-1913-p-s-234-f-banco-londres/
Republica Checa Billete 200 Korun 1998 P-19a UNC (Serie C),"$40,00",https://www.argcollectibles.com/producto/republica-checa-billete-200-korun-1998-p-19a-unc-serie-c/
Honduras British (Belice) Billete 2 Dolares 1971 P-29c F+,"$80,00",https://www.argcollectibles.com/producto/honduras-british-belice-billete-2-dolares-1971-p-29c-f/
Iran Billete 200 Rials 1969 P-87a UNC,"$75,00",https://www.argcollectibles.com/producto/iran-billete-200-rials-1969-p-87a-unc/
Islandia Billete 500 Kronur 1961 P-45 AU,"$40,00",https://www.argcollectibles.com/producto/islandia-billete-500-kronur-1961-p-45-au/
El Salvador Billete 1 Colon 1974 P-120 XF (Serie ZK),"$15,00",https://www.argcollectibles.com/producto/el-salvador-billete-1-colon-1974-p-120-xf-serie-zk/
Nicaragua Billete 1/2 Cordoba 1992 P-172 UNC,"$8,00",https://www.argcollectibles.com/producto/nicaragua-billete-1-2-cordoba-1992-p-172-unc/
Argentina Billete 200 pesos 2021 P-364/BOT-5613 UNC (Serie G),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-200-pesos-2021-p-364-bot-5613-unc-serie-g/
Vanuatu Billete 200 Vatu 2020 P-12 UNC (Polimero),"$7,00",https://www.argcollectibles.com/producto/vanuatu-billete-200-vatu-2020-p-12-unc-polimero/
Fiji Billete 2 Dolares 2011 P-109b UNC,"$7,00",https://www.argcollectibles.com/producto/fiji-billete-2-dolares-2011-p-109b-unc/
Kuwait Billete 1/4 Dinar 1994 P-23f UNC,"$6,00",https://www.argcollectibles.com/producto/kuwait-billete-1-4-dinar-1994-p-23f-unc/
